listing_id,year_month,year,month_num,search_zone,platform,room_type,is_entire_home,price_eur_night,lat,lng,review_count,avg_rating,is_superhost,active
1206668432717512142,2024-09,2024,9,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-10,2024,10,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-11,2024,11,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2024-12,2024,12,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2025-01,2025,1,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2025-02,2025,2,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
1206668432717512142,2025-03,2025,3,Blloku,airbnb,Entire home/apt,1,321.0,41.32435,19.81024,187,4.9,True,1
910081850010834212,2020-02,2020,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-03,2020,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-04,2020,4,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-05,2020,5,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-06,2020,6,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-07,2020,7,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-08,2020,8,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-09,2020,9,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-10,2020,10,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-11,2020,11,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2020-12,2020,12,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-01,2021,1,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-02,2021,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-03,2021,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-04,2021,4,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-05,2021,5,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-06,2021,6,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-07,2021,7,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-08,2021,8,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-09,2021,9,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-10,2021,10,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-11,2021,11,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2021-12,2021,12,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-01,2022,1,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-02,2022,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-03,2022,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-04,2022,4,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-05,2022,5,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-06,2022,6,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-07,2022,7,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-08,2022,8,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-09,2022,9,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-10,2022,10,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-11,2022,11,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2022-12,2022,12,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-01,2023,1,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-02,2023,2,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
910081850010834212,2023-03,2023,3,Blloku,airbnb,Entire home/apt,1,364.0,41.32805996967127,19.812354510834343,153,4.86,False,1
